#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ACVRL1	BMP7	9606.ENSP00000373574	9606.ENSP00000379204	0	0	0	0	0.049	0.167	0	0.485	0.556
CCNB1	OIP5	9606.ENSP00000256442	9606.ENSP00000220514	0	0	0	0	0.784	0	0	0.502	0.888
CCNB1	RNASEH2A	9606.ENSP00000256442	9606.ENSP00000221486	0	0	0	0	0.379	0	0	0.167	0.461
CCNB1	RAD51AP1	9606.ENSP00000256442	9606.ENSP00000228843	0	0	0	0	0.480	0	0	0.295	0.618
CCNB1	NCAPH	9606.ENSP00000256442	9606.ENSP00000240423	0	0	0	0	0.584	0	0.400	0.592	0.889
CCNB1	MND1	9606.ENSP00000256442	9606.ENSP00000240488	0	0	0	0	0.555	0	0	0.243	0.649
CCNB1	PIMREG	9606.ENSP00000256442	9606.ENSP00000250056	0	0	0	0	0.443	0	0	0.456	0.684
CCNB1	NCAPG	9606.ENSP00000256442	9606.ENSP00000251496	0	0	0	0	0.824	0	0.400	0.672	0.962
CCNB1	WDHD1	9606.ENSP00000256442	9606.ENSP00000353793	0	0	0	0	0.393	0.059	0	0.125	0.457
CCNB1	TICRR	9606.ENSP00000256442	9606.ENSP00000268138	0	0	0	0	0.383	0.066	0	0.162	0.475
CCNB1	CENPL	9606.ENSP00000256442	9606.ENSP00000348527	0	0	0	0	0.124	0.071	0.400	0.052	0.475
CCNB1	CKAP2L	9606.ENSP00000256442	9606.ENSP00000305204	0	0	0	0	0.477	0	0	0.119	0.519
CCNB1	STIL	9606.ENSP00000256442	9606.ENSP00000360944	0	0	0	0	0.397	0	0	0.247	0.527
CCNB1	HELLS	9606.ENSP00000256442	9606.ENSP00000377601	0	0	0	0	0.348	0.094	0	0.271	0.532
CCNB1	RCC2	9606.ENSP00000256442	9606.ENSP00000364585	0	0	0	0	0.177	0	0.400	0.158	0.548
CCNB1	RAD54L	9606.ENSP00000256442	9606.ENSP00000361043	0	0	0	0	0.382	0.094	0	0.271	0.556
CCNB1	CIP2A	9606.ENSP00000256442	9606.ENSP00000295746	0	0	0	0	0.412	0.126	0	0.219	0.564
CCNB1	E2F7	9606.ENSP00000256442	9606.ENSP00000323246	0	0	0	0	0.330	0	0	0.384	0.569
CCNB1	EZH2	9606.ENSP00000256442	9606.ENSP00000320147	0	0	0	0	0.336	0.045	0	0.413	0.595
CCNB1	KIF18B	9606.ENSP00000256442	9606.ENSP00000465992	0	0	0	0	0.433	0.051	0	0.326	0.606
CCNB1	MCM2	9606.ENSP00000256442	9606.ENSP00000265056	0	0.005	0	0	0.407	0.140	0	0.294	0.608
CCNB1	TROAP	9606.ENSP00000256442	9606.ENSP00000257909	0	0	0	0	0.545	0	0	0.211	0.626
CCNB1	CENPW	9606.ENSP00000256442	9606.ENSP00000357308	0	0	0	0	0.585	0	0	0.184	0.647
CCNB1	RFC4	9606.ENSP00000256442	9606.ENSP00000376272	0	0	0	0	0.386	0.050	0	0.450	0.651
CCNB1	FEN1	9606.ENSP00000256442	9606.ENSP00000305480	0	0	0	0	0.455	0.087	0	0.363	0.656
CCNB1	CENPI	9606.ENSP00000256442	9606.ENSP00000362018	0	0	0	0	0.337	0	0.400	0.229	0.667
CCNB1	MCM8	9606.ENSP00000256442	9606.ENSP00000368164	0	0.004	0	0	0.212	0.094	0.500	0.209	0.680
CCNB1	RECQL4	9606.ENSP00000256442	9606.ENSP00000482313	0	0	0	0	0.184	0.333	0	0.463	0.682
CCNB1	ZWILCH	9606.ENSP00000256442	9606.ENSP00000311429	0	0	0	0	0.386	0	0.400	0.257	0.702
CCNB1	GINS1	9606.ENSP00000256442	9606.ENSP00000262460	0	0	0	0	0.456	0.091	0	0.462	0.711
CCNB1	NCAPG2	9606.ENSP00000256442	9606.ENSP00000387007	0	0	0	0	0.448	0	0.400	0.201	0.712
CCNB1	KIFC1	9606.ENSP00000256442	9606.ENSP00000393963	0	0	0	0	0.521	0.111	0	0.408	0.726
CCNB1	KNTC1	9606.ENSP00000256442	9606.ENSP00000328236	0	0	0	0	0.387	0.071	0.400	0.305	0.731
CCNB1	CENPH	9606.ENSP00000256442	9606.ENSP00000283006	0	0	0	0	0.458	0.071	0.400	0.229	0.736
CCNB1	GTSE1	9606.ENSP00000256442	9606.ENSP00000415430	0	0	0	0	0.402	0	0.400	0.350	0.746
CCNB1	FANCI	9606.ENSP00000256442	9606.ENSP00000310842	0	0	0	0	0.508	0	0	0.505	0.746
CCNB1	RAD51	9606.ENSP00000256442	9606.ENSP00000493712	0	0	0	0	0.510	0.189	0	0.443	0.759
CCNB1	EXO1	9606.ENSP00000256442	9606.ENSP00000355506	0	0	0	0	0.521	0.328	0	0.350	0.773
CCNB1	ORC1	9606.ENSP00000256442	9606.ENSP00000360623	0	0	0	0	0.370	0.178	0.500	0.245	0.778
CCNB1	KNL1	9606.ENSP00000256442	9606.ENSP00000335463	0	0	0	0	0.444	0.117	0.400	0.368	0.789
CCNB1	SKP2	9606.ENSP00000256442	9606.ENSP00000274255	0	0	0	0	0.227	0.416	0	0.587	0.797
CCNB1	CDT1	9606.ENSP00000256442	9606.ENSP00000301019	0	0	0	0	0.443	0.309	0	0.517	0.798
CCNB1	CDC45	9606.ENSP00000256442	9606.ENSP00000405726	0	0	0	0	0.556	0.095	0	0.542	0.800
CCNB1	RGCC	9606.ENSP00000256442	9606.ENSP00000368664	0	0	0	0	0	0	0	0.810	0.810
CCNB1	PLK4	9606.ENSP00000256442	9606.ENSP00000270861	0	0	0	0	0.515	0.177	0	0.596	0.824
CCNB1	KPNA2	9606.ENSP00000256442	9606.ENSP00000438483	0	0	0	0	0.718	0.128	0	0.402	0.840
CCNB1	DEPDC1B	9606.ENSP00000256442	9606.ENSP00000265036	0	0	0	0	0.822	0	0	0.164	0.845
CCNB1	CCNF	9606.ENSP00000256442	9606.ENSP00000380256	0	0	0	0.605	0.454	0.355	0	0.602	0.847
CCNB1	UBE2T	9606.ENSP00000256442	9606.ENSP00000494957	0	0	0	0	0.790	0.072	0	0.296	0.851
CCNB1	KIF14	9606.ENSP00000256442	9606.ENSP00000356319	0	0	0	0	0.773	0	0	0.416	0.861
CCNB1	SPAG5	9606.ENSP00000256442	9606.ENSP00000323300	0	0	0	0	0.787	0.146	0	0.318	0.865
CCNB1	CDCA5	9606.ENSP00000256442	9606.ENSP00000275517	0	0	0	0	0.639	0	0.400	0.445	0.869
CCNB1	MCM4	9606.ENSP00000256442	9606.ENSP00000262105	0	0.010	0	0	0.434	0.093	0	0.766	0.869
CCNB1	HJURP	9606.ENSP00000256442	9606.ENSP00000414109	0	0	0	0	0.744	0	0	0.516	0.871
CCNB1	TK1	9606.ENSP00000256442	9606.ENSP00000468425	0	0	0	0	0.726	0	0	0.576	0.879
CCNB1	SKA1	9606.ENSP00000256442	9606.ENSP00000285116	0	0	0	0	0.507	0	0.720	0.357	0.903
CCNB1	NEK2	9606.ENSP00000256442	9606.ENSP00000355966	0	0	0	0	0.782	0	0	0.606	0.910
CCNB1	SKA3	9606.ENSP00000256442	9606.ENSP00000319417	0	0	0	0	0.566	0	0.720	0.327	0.911
CCNB1	ECT2	9606.ENSP00000256442	9606.ENSP00000376457	0	0	0	0	0.620	0.071	0	0.768	0.911
CCNB1	KIF23	9606.ENSP00000256442	9606.ENSP00000260363	0	0	0	0	0.840	0	0	0.532	0.922
CCNB1	NUSAP1	9606.ENSP00000256442	9606.ENSP00000499238	0	0	0	0	0.840	0	0	0.543	0.923
CCNB1	KIF4A	9606.ENSP00000256442	9606.ENSP00000363524	0	0	0	0	0.820	0	0	0.636	0.931
CCNB1	PRC1	9606.ENSP00000256442	9606.ENSP00000377793	0	0	0	0	0.825	0.356	0	0.452	0.932
CCNB1	CHEK1	9606.ENSP00000256442	9606.ENSP00000391090	0	0	0	0	0.449	0.069	0	0.885	0.935
CCNB1	TTK	9606.ENSP00000256442	9606.ENSP00000358813	0	0	0	0	0.783	0.071	0	0.706	0.936
CCNB1	CDCA3	9606.ENSP00000256442	9606.ENSP00000442068	0	0	0	0	0.890	0	0	0.446	0.936
CCNB1	CEP55	9606.ENSP00000256442	9606.ENSP00000360540	0	0	0	0	0.814	0	0	0.693	0.940
CCNB1	TPX2	9606.ENSP00000256442	9606.ENSP00000300403	0	0	0	0	0.836	0.045	0	0.703	0.949
CCNB1	ZWINT	9606.ENSP00000256442	9606.ENSP00000363055	0	0	0	0	0.775	0	0.400	0.660	0.950
CCNB1	RACGAP1	9606.ENSP00000256442	9606.ENSP00000404190	0	0	0	0	0.811	0	0	0.757	0.952
CCNB1	CENPA	9606.ENSP00000256442	9606.ENSP00000336868	0	0	0	0	0.826	0.047	0.400	0.584	0.953
CCNB1	KIF2C	9606.ENSP00000256442	9606.ENSP00000361298	0	0	0	0	0.813	0	0.400	0.724	0.966
CCNB1	KIF11	9606.ENSP00000256442	9606.ENSP00000260731	0	0	0	0	0.849	0.136	0	0.762	0.966
CCNB1	NUF2	9606.ENSP00000256442	9606.ENSP00000271452	0	0	0	0	0.848	0	0.400	0.668	0.967
CCNB1	CENPE	9606.ENSP00000256442	9606.ENSP00000265148	0	0	0	0	0.809	0.051	0.400	0.733	0.967
CCNB1	MELK	9606.ENSP00000256442	9606.ENSP00000298048	0	0	0	0	0.849	0.126	0	0.808	0.972
CCNB1	NDC80	9606.ENSP00000256442	9606.ENSP00000261597	0	0	0	0	0.851	0.226	0.720	0.492	0.981
CCNB1	PTTG1	9606.ENSP00000256442	9606.ENSP00000377536	0	0	0	0	0.854	0	0	0.899	0.984
CCNB1	CDCA8	9606.ENSP00000256442	9606.ENSP00000362146	0	0	0	0	0.843	0	0.400	0.878	0.987
CCNB1	CENPF	9606.ENSP00000256442	9606.ENSP00000355922	0	0	0	0	0.832	0	0.720	0.773	0.988
CCNB1	FOXM1	9606.ENSP00000256442	9606.ENSP00000342307	0	0	0	0	0.683	0.535	0.500	0.863	0.988
CCNB1	MAD2L1	9606.ENSP00000256442	9606.ENSP00000296509	0	0	0	0	0.812	0.127	0.400	0.899	0.988
CCNB1	TOP2A	9606.ENSP00000256442	9606.ENSP00000411532	0	0	0	0	0.859	0.052	0	0.925	0.989
CCNB1	UBE2C	9606.ENSP00000256442	9606.ENSP00000348838	0	0	0	0	0.859	0.072	0.500	0.877	0.990
CCNB1	CDC25C	9606.ENSP00000256442	9606.ENSP00000321656	0	0	0	0	0.508	0.345	0.500	0.951	0.991
CCNB1	CCNB2	9606.ENSP00000256442	9606.ENSP00000288207	0	0	0.067	0.942	0.785	0.803	0.900	0.741	0.998
CCNB1	CKS1B	9606.ENSP00000256442	9606.ENSP00000311083	0	0	0	0	0.533	0.978	0	0.902	0.998
CCNB1	ESPL1	9606.ENSP00000256442	9606.ENSP00000257934	0	0	0	0	0.513	0.999	0	0.876	0.999
CCNB1	CDC20	9606.ENSP00000256442	9606.ENSP00000361540	0	0	0	0	0.910	0.989	0.900	0.970	0.999
CCNB1	PLK1	9606.ENSP00000256442	9606.ENSP00000300093	0	0	0	0	0.781	0.588	0.900	0.982	0.999
CCNB1	CDK1	9606.ENSP00000256442	9606.ENSP00000378699	0	0	0	0	0.895	0.999	0.900	0.999	0.999
CCNB2	TRIP13	9606.ENSP00000288207	9606.ENSP00000166345	0	0	0	0	0.584	0.112	0	0.355	0.741
CCNB2	CDC6	9606.ENSP00000288207	9606.ENSP00000209728	0	0	0	0	0.465	0.423	0	0.885	0.961
CCNB2	POLE2	9606.ENSP00000288207	9606.ENSP00000216367	0	0	0	0	0.238	0	0	0.314	0.455
CCNB2	MYBL2	9606.ENSP00000288207	9606.ENSP00000217026	0	0	0	0	0.493	0.091	0.500	0.496	0.868
CCNB2	ORC6	9606.ENSP00000288207	9606.ENSP00000219097	0	0	0	0	0.254	0	0	0.397	0.531
CCNB2	OIP5	9606.ENSP00000288207	9606.ENSP00000220514	0	0	0	0	0.724	0	0	0.203	0.770
CCNB2	RNASEH2A	9606.ENSP00000288207	9606.ENSP00000221486	0	0	0	0	0.377	0	0	0.137	0.440
CCNB2	RAD51AP1	9606.ENSP00000288207	9606.ENSP00000228843	0	0	0	0	0.462	0	0	0.526	0.734
CCNB2	NCAPH	9606.ENSP00000288207	9606.ENSP00000240423	0	0	0	0	0.589	0	0.400	0.603	0.893
CCNB2	MND1	9606.ENSP00000288207	9606.ENSP00000240488	0	0	0	0	0.460	0	0	0.229	0.566
CCNB2	PIMREG	9606.ENSP00000288207	9606.ENSP00000250056	0	0	0	0	0.465	0	0	0.559	0.754
CCNB2	NCAPG	9606.ENSP00000288207	9606.ENSP00000251496	0	0	0	0	0.823	0	0.400	0.742	0.970
CCNB2	TROAP	9606.ENSP00000288207	9606.ENSP00000257909	0	0	0	0	0.564	0	0	0.282	0.674
CCNB2	ESPL1	9606.ENSP00000288207	9606.ENSP00000257934	0	0	0	0	0.509	0.114	0	0.565	0.794
CCNB2	KIF23	9606.ENSP00000288207	9606.ENSP00000260363	0	0	0	0	0.795	0	0	0.707	0.937
CCNB2	KIF11	9606.ENSP00000288207	9606.ENSP00000260731	0	0	0	0	0.841	0.136	0	0.629	0.944
CCNB2	NDC80	9606.ENSP00000288207	9606.ENSP00000261597	0	0	0	0	0.675	0.160	0.400	0.329	0.875
CCNB2	MCM4	9606.ENSP00000288207	9606.ENSP00000262105	0	0.012	0	0	0.528	0.093	0	0.712	0.866
CCNB2	PRR11	9606.ENSP00000288207	9606.ENSP00000262293	0	0	0	0	0.313	0	0	0.187	0.418
CCNB2	GINS1	9606.ENSP00000288207	9606.ENSP00000262460	0	0	0	0	0.239	0.091	0	0.311	0.482
CCNB2	DEPDC1B	9606.ENSP00000288207	9606.ENSP00000265036	0	0	0	0	0.550	0	0	0.168	0.610
CCNB2	MCM2	9606.ENSP00000288207	9606.ENSP00000265056	0	0.007	0	0	0.474	0.659	0	0.350	0.873
CCNB2	CENPE	9606.ENSP00000288207	9606.ENSP00000265148	0	0	0	0	0.595	0.051	0.400	0.780	0.942
CCNB2	TICRR	9606.ENSP00000288207	9606.ENSP00000268138	0	0	0	0	0.405	0.066	0	0.129	0.474
CCNB2	PLK4	9606.ENSP00000288207	9606.ENSP00000270861	0	0	0	0	0.536	0.177	0	0.425	0.761
CCNB2	NUF2	9606.ENSP00000288207	9606.ENSP00000271452	0	0	0	0	0.744	0	0.400	0.594	0.932
CCNB2	SKP2	9606.ENSP00000288207	9606.ENSP00000274255	0	0	0	0	0.227	0	0	0.349	0.476
CCNB2	CDCA5	9606.ENSP00000288207	9606.ENSP00000275517	0	0	0	0	0.786	0	0.400	0.782	0.969
CCNB2	CENPH	9606.ENSP00000288207	9606.ENSP00000283006	0	0	0	0	0.306	0.071	0.400	0.425	0.748
CCNB2	SKA1	9606.ENSP00000288207	9606.ENSP00000285116	0	0	0	0	0.444	0	0.400	0.357	0.767
CCNB2	TIMELESS	9606.ENSP00000288207	9606.ENSP00000450607	0	0	0	0	0.339	0	0	0.148	0.413
CCNB2	CIP2A	9606.ENSP00000288207	9606.ENSP00000295746	0	0	0	0	0.330	0.126	0	0.085	0.417
CCNB2	IQGAP3	9606.ENSP00000288207	9606.ENSP00000354451	0	0	0	0	0.314	0.089	0	0.147	0.420
CCNB2	WDHD1	9606.ENSP00000288207	9606.ENSP00000353793	0	0	0	0	0.384	0.059	0	0.092	0.428
CCNB2	CENPL	9606.ENSP00000288207	9606.ENSP00000348527	0	0	0	0	0.085	0.071	0.400	0.052	0.451
CCNB2	STIL	9606.ENSP00000288207	9606.ENSP00000360944	0	0	0	0	0.383	0	0	0.167	0.464
CCNB2	NCAPG2	9606.ENSP00000288207	9606.ENSP00000387007	0	0	0	0	0.445	0	0	0.147	0.506
CCNB2	KIF18B	9606.ENSP00000288207	9606.ENSP00000465992	0	0	0	0	0.309	0.051	0	0.313	0.510
CCNB2	EZH2	9606.ENSP00000288207	9606.ENSP00000320147	0	0	0	0	0.347	0.045	0	0.305	0.529
CCNB2	RCC2	9606.ENSP00000288207	9606.ENSP00000364585	0	0	0	0	0.182	0	0.400	0.153	0.548
CCNB2	HELLS	9606.ENSP00000288207	9606.ENSP00000377601	0	0	0	0	0.331	0.094	0	0.332	0.560
CCNB2	E2F7	9606.ENSP00000288207	9606.ENSP00000323246	0	0	0	0	0.371	0	0	0.341	0.568
CCNB2	FANCI	9606.ENSP00000288207	9606.ENSP00000310842	0	0	0	0	0.484	0	0	0.231	0.586
CCNB2	RAD54L	9606.ENSP00000288207	9606.ENSP00000361043	0	0	0	0	0.400	0.094	0	0.345	0.613
CCNB2	ZWILCH	9606.ENSP00000288207	9606.ENSP00000311429	0	0	0	0	0.266	0	0.400	0.203	0.618
CCNB2	FEN1	9606.ENSP00000288207	9606.ENSP00000305480	0	0	0	0	0.385	0.087	0	0.376	0.619
CCNB2	CENPW	9606.ENSP00000288207	9606.ENSP00000357308	0	0	0	0	0.542	0	0	0.223	0.629
CCNB2	KIF14	9606.ENSP00000288207	9606.ENSP00000356319	0	0	0	0	0.464	0	0	0.368	0.647
CCNB2	SKA3	9606.ENSP00000288207	9606.ENSP00000319417	0	0	0	0	0.568	0	0	0.225	0.651
CCNB2	UBE2T	9606.ENSP00000288207	9606.ENSP00000494957	0	0	0	0	0.487	0.072	0	0.346	0.662
CCNB2	ORC1	9606.ENSP00000288207	9606.ENSP00000360623	0	0	0	0	0.367	0.178	0	0.422	0.673
CCNB2	CCNF	9606.ENSP00000288207	9606.ENSP00000380256	0	0	0	0.604	0.528	0.127	0	0.274	0.675
CCNB2	CKAP2L	9606.ENSP00000288207	9606.ENSP00000305204	0	0	0	0	0.460	0	0	0.519	0.729
CCNB2	KNTC1	9606.ENSP00000288207	9606.ENSP00000328236	0	0	0	0	0.390	0.071	0.400	0.315	0.736
CCNB2	EXO1	9606.ENSP00000288207	9606.ENSP00000355506	0	0	0	0	0.523	0.091	0	0.456	0.744
CCNB2	SPAG5	9606.ENSP00000288207	9606.ENSP00000323300	0	0	0	0	0.586	0.146	0	0.376	0.760
CCNB2	RFC4	9606.ENSP00000288207	9606.ENSP00000376272	0	0	0	0	0.370	0.050	0	0.670	0.785
CCNB2	KIFC1	9606.ENSP00000288207	9606.ENSP00000393963	0	0	0	0	0.623	0.111	0	0.411	0.786
CCNB2	KPNA2	9606.ENSP00000288207	9606.ENSP00000438483	0	0	0	0	0.670	0.128	0	0.343	0.794
CCNB2	CENPI	9606.ENSP00000288207	9606.ENSP00000362018	0	0	0	0	0.325	0	0.400	0.536	0.795
CCNB2	RAD51	9606.ENSP00000288207	9606.ENSP00000493712	0	0	0	0	0.522	0.189	0	0.552	0.811
CCNB2	CDT1	9606.ENSP00000288207	9606.ENSP00000301019	0	0	0	0	0.541	0.065	0	0.619	0.822
CCNB2	ECT2	9606.ENSP00000288207	9606.ENSP00000376457	0	0	0	0	0.582	0.071	0	0.583	0.824
CCNB2	GTSE1	9606.ENSP00000288207	9606.ENSP00000415430	0	0	0	0	0.519	0	0.400	0.447	0.826
CCNB2	KNL1	9606.ENSP00000288207	9606.ENSP00000335463	0	0	0	0	0.398	0.117	0.400	0.527	0.829
CCNB2	RACGAP1	9606.ENSP00000288207	9606.ENSP00000404190	0	0	0	0	0.548	0	0	0.638	0.829
CCNB2	CHEK1	9606.ENSP00000288207	9606.ENSP00000391090	0	0	0	0	0.534	0.069	0	0.647	0.833
CCNB2	KIF4A	9606.ENSP00000288207	9606.ENSP00000363524	0	0	0	0	0.724	0	0	0.529	0.864
CCNB2	TK1	9606.ENSP00000288207	9606.ENSP00000468425	0	0	0	0	0.728	0	0	0.578	0.880
CCNB2	FOXM1	9606.ENSP00000288207	9606.ENSP00000342307	0	0	0	0	0.504	0.091	0.500	0.590	0.895
CCNB2	NEK2	9606.ENSP00000288207	9606.ENSP00000355966	0	0	0	0	0.670	0	0	0.717	0.902
CCNB2	HJURP	9606.ENSP00000288207	9606.ENSP00000414109	0	0	0	0	0.792	0	0	0.564	0.905
CCNB2	CEP55	9606.ENSP00000288207	9606.ENSP00000360540	0	0	0	0	0.811	0	0	0.529	0.907
CCNB2	CDCA3	9606.ENSP00000288207	9606.ENSP00000442068	0	0	0	0	0.827	0	0	0.518	0.913
CCNB2	ZWINT	9606.ENSP00000288207	9606.ENSP00000363055	0	0	0	0	0.539	0	0.400	0.735	0.920
CCNB2	PRC1	9606.ENSP00000288207	9606.ENSP00000377793	0	0	0	0	0.824	0.128	0	0.554	0.925
CCNB2	CDC45	9606.ENSP00000288207	9606.ENSP00000405726	0	0	0	0	0.784	0.095	0	0.764	0.950
CCNB2	CKS1B	9606.ENSP00000288207	9606.ENSP00000311083	0	0	0	0	0.569	0.807	0	0.478	0.952
CCNB2	TPX2	9606.ENSP00000288207	9606.ENSP00000300403	0	0	0	0	0.835	0.045	0	0.725	0.953
CCNB2	TTK	9606.ENSP00000288207	9606.ENSP00000358813	0	0	0	0	0.852	0.071	0	0.736	0.960
CCNB2	MAD2L1	9606.ENSP00000288207	9606.ENSP00000296509	0	0	0	0	0.615	0.127	0.400	0.835	0.962
CCNB2	NUSAP1	9606.ENSP00000288207	9606.ENSP00000499238	0	0	0	0	0.848	0	0	0.761	0.962
CCNB2	UBE2C	9606.ENSP00000288207	9606.ENSP00000348838	0	0	0	0	0.861	0.072	0	0.774	0.968
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.863	0	0	0.790	0.970
CCNB2	KIF2C	9606.ENSP00000288207	9606.ENSP00000361298	0	0	0	0	0.823	0	0.400	0.753	0.971
CCNB2	CDCA8	9606.ENSP00000288207	9606.ENSP00000362146	0	0	0	0	0.754	0	0.400	0.838	0.974
CCNB2	CENPF	9606.ENSP00000288207	9606.ENSP00000355922	0	0	0	0	0.828	0	0.400	0.767	0.974
CCNB2	MELK	9606.ENSP00000288207	9606.ENSP00000298048	0	0	0	0	0.852	0.126	0	0.822	0.975
CCNB2	CENPA	9606.ENSP00000288207	9606.ENSP00000336868	0	0	0	0	0.832	0.047	0.400	0.772	0.975
CCNB2	TOP2A	9606.ENSP00000288207	9606.ENSP00000411532	0	0	0	0	0.875	0.052	0	0.809	0.975
CCNB2	CDC25C	9606.ENSP00000288207	9606.ENSP00000321656	0	0	0	0	0.786	0.245	0.900	0.659	0.993
CCNB2	PLK1	9606.ENSP00000288207	9606.ENSP00000300093	0	0	0	0	0.680	0.278	0.900	0.844	0.995
CCNB2	CDK1	9606.ENSP00000288207	9606.ENSP00000378699	0	0	0	0	0.899	0.882	0.900	0.996	0.999
CCNB2	CDC20	9606.ENSP00000288207	9606.ENSP00000361540	0	0	0	0	0.947	0.312	0.900	0.870	0.999
CCNF	TRIP13	9606.ENSP00000380256	9606.ENSP00000166345	0	0	0	0	0.455	0	0	0.220	0.556
CCNF	CDC6	9606.ENSP00000380256	9606.ENSP00000209728	0	0	0	0	0.290	0.421	0	0.719	0.874
CCNF	MYBL2	9606.ENSP00000380256	9606.ENSP00000217026	0	0	0	0	0.370	0.331	0	0.392	0.721
CCNF	RNASEH2A	9606.ENSP00000380256	9606.ENSP00000221486	0	0	0	0	0.204	0	0	0.385	0.490
CCNF	NCAPG	9606.ENSP00000380256	9606.ENSP00000251496	0	0	0	0	0.377	0	0	0.191	0.474
CCNF	TROAP	9606.ENSP00000380256	9606.ENSP00000257909	0	0	0	0	0.517	0	0	0.138	0.566
CCNF	ESPL1	9606.ENSP00000380256	9606.ENSP00000257934	0	0	0	0	0.707	0	0	0.364	0.806
CCNF	KIF23	9606.ENSP00000380256	9606.ENSP00000260363	0	0	0	0	0.301	0	0	0.279	0.474
CCNF	KIF11	9606.ENSP00000380256	9606.ENSP00000260731	0	0	0	0	0.521	0	0	0.277	0.639
CCNF	NDC80	9606.ENSP00000380256	9606.ENSP00000261597	0	0	0	0	0.385	0	0	0.146	0.453
CCNF	MCM4	9606.ENSP00000380256	9606.ENSP00000262105	0	0	0	0	0.370	0	0	0.354	0.576
CCNF	CENPE	9606.ENSP00000380256	9606.ENSP00000265148	0	0	0	0	0.330	0.091	0	0.233	0.492
CCNF	TICRR	9606.ENSP00000380256	9606.ENSP00000268138	0	0	0	0	0.358	0.045	0	0.273	0.516
CCNF	PLK4	9606.ENSP00000380256	9606.ENSP00000270861	0	0	0	0	0.403	0	0	0.587	0.743
CCNF	NUF2	9606.ENSP00000380256	9606.ENSP00000271452	0	0	0	0	0.302	0	0	0.247	0.452
CCNF	SKP2	9606.ENSP00000380256	9606.ENSP00000274255	0	0	0	0	0.158	0	0	0.938	0.946
CCNF	CDCA5	9606.ENSP00000380256	9606.ENSP00000275517	0	0	0	0	0.509	0	0	0.211	0.596
CCNF	MAD2L1	9606.ENSP00000380256	9606.ENSP00000296509	0	0	0	0	0.337	0	0	0.374	0.567
CCNF	PLK1	9606.ENSP00000380256	9606.ENSP00000300093	0	0	0	0	0.793	0.292	0	0.487	0.918
CCNF	TPX2	9606.ENSP00000380256	9606.ENSP00000300403	0	0	0	0	0.473	0	0	0.434	0.689
CCNF	CDT1	9606.ENSP00000380256	9606.ENSP00000301019	0	0	0	0	0.435	0.292	0	0.493	0.780
CCNF	CKAP2L	9606.ENSP00000380256	9606.ENSP00000305204	0	0	0	0	0.354	0	0	0.180	0.447
CCNF	FEN1	9606.ENSP00000380256	9606.ENSP00000305480	0	0	0	0	0.374	0.328	0	0.459	0.753
CCNF	CKS1B	9606.ENSP00000380256	9606.ENSP00000311083	0	0	0	0	0.200	0.162	0	0.565	0.683
CCNF	CHAF1B	9606.ENSP00000380256	9606.ENSP00000315700	0	0	0	0	0.167	0.292	0	0.208	0.492
CCNF	CDC25C	9606.ENSP00000380256	9606.ENSP00000321656	0	0	0	0	0.367	0	0	0.362	0.579
CCNF	E2F7	9606.ENSP00000380256	9606.ENSP00000323246	0	0	0	0	0.259	0.303	0	0.332	0.625
CCNF	SPAG5	9606.ENSP00000380256	9606.ENSP00000323300	0	0	0	0	0.582	0	0	0.221	0.660
CCNF	CENPA	9606.ENSP00000380256	9606.ENSP00000336868	0	0	0	0	0.448	0	0	0.277	0.584
CCNF	FOXM1	9606.ENSP00000380256	9606.ENSP00000342307	0	0	0	0	0.511	0	0	0.281	0.634
CCNF	UBE2C	9606.ENSP00000380256	9606.ENSP00000348838	0	0	0	0	0.364	0.081	0	0.328	0.574
CCNF	TEDC2	9606.ENSP00000380256	9606.ENSP00000355022	0	0.250	0	0	0.198	0	0	0.126	0.429
CCNF	EXO1	9606.ENSP00000380256	9606.ENSP00000355506	0	0	0	0	0.234	0.324	0	0.356	0.638
CCNF	CENPF	9606.ENSP00000380256	9606.ENSP00000355922	0	0	0	0	0.472	0	0	0.341	0.637
CCNF	NEK2	9606.ENSP00000380256	9606.ENSP00000355966	0	0	0	0	0.499	0	0	0.483	0.730
CCNF	KIF14	9606.ENSP00000380256	9606.ENSP00000356319	0	0	0	0	0.348	0	0	0.174	0.438
CCNF	TTK	9606.ENSP00000380256	9606.ENSP00000358813	0	0	0	0	0.378	0	0	0.188	0.474
CCNF	CEP55	9606.ENSP00000380256	9606.ENSP00000360540	0	0	0	0	0.411	0	0	0.231	0.528
CCNF	ORC1	9606.ENSP00000380256	9606.ENSP00000360623	0	0	0	0	0.379	0.069	0	0.244	0.525
CCNF	STIL	9606.ENSP00000380256	9606.ENSP00000360944	0	0	0	0	0.258	0.298	0	0.063	0.469
CCNF	KIF2C	9606.ENSP00000380256	9606.ENSP00000361298	0	0	0	0	0.583	0	0	0.245	0.672
CCNF	CDC20	9606.ENSP00000380256	9606.ENSP00000361540	0	0	0	0	0.671	0.333	0	0.625	0.910
CCNF	CDCA8	9606.ENSP00000380256	9606.ENSP00000362146	0	0	0	0	0.594	0	0	0.369	0.733
